B1 (25),Buff,718.5822,30.52711,25.81336,23.24177,22.9194,21.46663,20.57812,19.53313,18.96494,18.5456,18.20226,17.43201,17.10048,16.37104,16.26571,15.91714,15.49858,15.10617,14.76723,14.64073,14.50759,14.32166,13.93882,13.87114,13.52149,13.45503,13.32396,13.21444,13.08374,12.89513,12.75172,12.5796,12.47801,12.3525,12.15976,12.12936,12.08636,11.99908,11.91001,11.67281,11.65461,11.44424,11.41214,11.35395,11.27566,11.13113,11.07683,10.9953,10.96764,10.78046,10.70183,10.64265,10.54283,10.47652,10.42803,10.40131,10.28859,10.26135,10.20504,10.13682,10.09512,9.958088,9.910233,9.883408,9.836092,9.760008,9.735955,9.682869,9.65984,9.570396,9.478409,9.446237,9.421232,9.359452,9.341063,9.283497,9.211058,9.182248,9.144996,9.091577,9.011922,8.933458,8.886225,8.880657,8.843765,8.813831,8.762375,8.704739,8.682288,8.661892,8.603942,8.584962,8.541686,8.46907,8.446829,8.409661,8.378394,8.352695,8.296205,8.268573
B1 (3),Buff,735.0879,26.92672,25.30404,23.691,21.55706,20.5598,20.25979,19.74176,18.80942,18.37453,17.94582,17.48396,16.68639,16.54679,16.10991,15.67297,15.24376,15.05395,14.57364,14.35713,14.08364,13.69958,13.4917,13.20599,13.1663,12.93945,12.84057,12.78922,12.7454,12.52463,12.32328,12.07777,12.00837,11.83346,11.79713,11.72913,11.59946,11.43136,11.35955,11.32662,11.10423,11.01606,10.95664,10.90706,10.82867,10.74839,10.71208,10.6268,10.59959,10.49719,10.4661,10.35109,10.29992,10.21003,10.08473,10.06562,9.984902,9.935228,9.876057,9.735348,9.718124,9.692417,9.616035,9.560161,9.513426,9.418708,9.395483,9.353031,9.303076,9.236105,9.173317,9.1336,9.103732,9.030223,8.968582,8.93618,8.865983,8.836617,8.817756,8.758708,8.727462,8.687051,8.662452,8.621518,8.602081,8.55217,8.497295,8.427072,8.407884,8.306474,8.284222,8.263073,8.2465,8.212021,8.141173,8.108479,8.061703,8.002389,7.983198,7.969687
B1 (4),Buff,707.7885,30.04918,26.14044,25.19043,23.32585,21.44897,21.30632,20.41868,19.63038,18.97052,17.76382,17.1032,16.68541,16.31481,15.92214,15.64596,14.61971,14.30074,14.18264,13.39119,13.37776,13.22292,12.82883,12.68825,12.53172,12.38483,12.27689,12.19159,12.04502,11.82259,11.65591,11.53916,11.49676,11.34735,11.31046,11.20614,11.10553,11.02813,10.95433,10.87552,10.82912,10.70949,10.65367,10.56774,10.5438,10.46738,10.36687,10.29491,10.22029,10.09081,10.06701,10.00625,9.95817,9.875658,9.824416,9.747071,9.660936,9.610758,9.541095,9.489097,9.466509,9.414888,9.400781,9.345288,9.271834,9.233296,9.192067,9.134793,9.102321,9.027917,8.984445,8.964938,8.939268,8.885512,8.84664,8.785398,8.754296,8.739868,8.647969,8.615626,8.594872,8.54487,8.526326,8.503378,8.442872,8.411413,8.392698,8.366236,8.324583,8.288705,8.276523,8.248314,8.195035,8.189599,8.0973,8.063976,8.039277,8.001933,7.983145,7.947553
B1 (5),Buff,674.5552,30.16213,28.81242,24.99582,24.47934,23.23828,22.69763,21.1629,20.4203,19.28032,18.56104,18.13265,17.74091,15.96825,15.38777,14.98237,14.62337,14.42957,14.16989,14.02924,13.65097,13.43446,13.31901,13.19203,12.96402,12.83558,12.725,12.45082,12.39664,12.21412,12.19412,12.01042,11.88041,11.66767,11.48612,11.44268,11.38803,11.26382,11.1603,11.12327,11.01458,10.9088,10.8845,10.76324,10.69349,10.65997,10.62325,10.48527,10.46026,10.40256,10.31068,10.27109,10.19841,10.16112,10.09735,9.961103,9.917589,9.88312,9.827536,9.781606,9.754779,9.670758,9.597412,9.531195,9.506134,9.423939,9.359199,9.293885,9.283575,9.217979,9.204628,9.128876,9.101899,9.068472,9.009389,8.989968,8.935754,8.905594,8.854787,8.801136,8.76109,8.743599,8.66759,8.653769,8.625986,8.590257,8.533168,8.512895,8.493714,8.4537,8.433991,8.384926,8.337532,8.307546,8.24414,8.217414,8.201607,8.159455,8.151604,8.100602
B1 (6),Buff,746.8238,31.93455,30.30959,28.02273,25.8821,24.63973,24.22854,23.05267,21.38917,20.89393,20.82849,20.15281,19.63677,19.2702,18.81432,18.27949,17.82844,17.67881,17.19693,16.58177,16.11918,15.83879,15.48874,15.25772,14.98998,14.8272,14.59302,14.53761,14.26921,14.05355,14.01859,13.82108,13.69671,13.65468,13.37965,13.28097,13.23615,13.13358,13.03577,12.95441,12.79048,12.74453,12.63517,12.48956,12.45632,12.34251,12.25037,12.15798,12.05306,12.00872,11.93541,11.80751,11.70246,11.63945,11.61246,11.44125,11.34666,11.31428,11.26839,11.20961,11.11921,11.06325,10.97695,10.87293,10.83957,10.77025,10.72735,10.71699,10.61784,10.55702,10.50729,10.50256,10.4397,10.36474,10.32565,10.31418,10.19609,10.1462,10.10234,10.05675,10.02334,9.946842,9.899316,9.867633,9.783716,9.729318,9.679894,9.62365,9.542132,9.494805,9.47803,9.445328,9.395833,9.368442,9.306515,9.290129,9.226546,9.183127,9.101385,9.079737
B1 (7),Buff,749.2503,30.22758,26.36058,24.35775,22.44948,21.65606,20.58623,19.69431,19.32913,18.59985,17.73719,17.5274,17.23053,16.40806,16.15071,15.92377,15.58409,15.33876,15.08583,14.37685,14.29459,14.21347,13.91419,13.84687,13.70406,13.58803,13.39859,13.27471,13.00506,12.90237,12.79598,12.63674,12.50556,12.48818,12.36291,12.31815,12.08018,12.04031,11.98952,11.89864,11.77931,11.65314,11.56982,11.53147,11.44488,11.31275,11.27304,11.20665,11.09409,11.03132,10.99267,10.92729,10.84587,10.7741,10.68834,10.55294,10.51066,10.47292,10.41519,10.35413,10.28387,10.18183,10.14978,10.06383,10.0406,9.991781,9.93066,9.839183,9.78861,9.736528,9.696885,9.599044,9.55052,9.50264,9.494581,9.439833,9.412983,9.373052,9.305748,9.197564,9.165984,9.1445,9.111411,9.08346,9.04553,8.988606,8.934633,8.908247,8.859498,8.841323,8.816982,8.790506,8.775347,8.705911,8.66461,8.628851,8.596625,8.54941,8.509989,8.482565
B1 (8),Buff,721.3854,26.04048,23.74499,22.48603,21.10003,20.30943,19.3313,18.39187,18.27011,17.9656,17.06011,16.8944,16.72423,16.42353,15.60896,15.40397,15.12399,14.57042,14.22994,13.9656,13.89679,13.489,13.43281,13.09547,12.96492,12.89381,12.74844,12.53461,12.36553,12.27246,12.14473,11.9874,11.89726,11.834,11.70218,11.50013,11.36165,11.23953,11.17431,11.1388,10.99084,10.90907,10.84425,10.66806,10.62571,10.55779,10.53346,10.44125,10.26898,10.25886,10.18955,10.13676,10.06443,10.03101,10.00602,9.910062,9.838306,9.760303,9.730334,9.714563,9.635519,9.536107,9.533073,9.506883,9.456925,9.426669,9.334939,9.214707,9.165533,9.137323,9.063141,9.004351,8.98311,8.936679,8.898646,8.835719,8.790114,8.766511,8.688841,8.637122,8.573529,8.568846,8.546072,8.521672,8.494361,8.43984,8.391269,8.340462,8.317289,8.304239,8.254228,8.230226,8.199425,8.174008,8.099276,8.069207,8.030986,8.019675,7.986779,7.946149
B2 (1),Buff,770.0446,35.44708,32.02409,27.21051,24.93748,23.53795,21.62247,20.40968,18.30219,16.65873,15.90318,15.31361,14.47641,13.40998,12.29158,11.71519,11.37112,10.7984,10.60773,9.784081,9.471397,9.323998,8.774031,8.602746,8.401012,8.189614,8.023176,7.79149,7.661981,7.58718,7.487116,7.340176,7.198821,7.151056,7.005297,6.822958,6.725744,6.551317,6.453125,6.364202,6.266995,6.248633,6.178649,6.129546,6.051857,5.999031,5.935309,5.881387,5.733859,5.701289,5.643332,5.626071,5.511124,5.498544,5.406659,5.388647,5.353336,5.339329,5.254602,5.20123,5.183621,5.110102,5.080094,5.025674,4.982951,4.944355,4.902536,4.855345,4.789361,4.777595,4.742108,4.725415,4.657428,4.635741,4.617907,4.605768,4.556284,4.488393,4.450829,4.401966,4.368527,4.339721,4.305582,4.271944,4.248922,4.218877,4.174376,4.146354,4.13573,4.094219,4.083893,4.042889,4.027326,3.977987,3.953556,3.934624,3.90096,3.887106,3.867706,3.845732
B2 (10),Buff,765.5028,33.65946,28.74645,27.65822,25.30393,24.45215,22.43581,21.16222,19.0448,18.05932,16.92766,16.38268,16.11624,14.31624,14.12442,13.98726,12.00456,11.37144,11.05566,10.67702,10.35634,9.913733,9.441246,9.160858,8.931012,8.869202,8.732025,8.579549,8.389503,8.202952,8.171119,7.96866,7.882368,7.687448,7.560698,7.394669,7.287526,7.240941,7.067961,6.97058,6.920509,6.877118,6.842108,6.699151,6.63807,6.548145,6.45972,6.420167,6.392047,6.276122,6.181715,6.154738,6.107465,6.045134,6.024397,5.980829,5.959028,5.915018,5.861758,5.765916,5.73641,5.663799,5.626256,5.570812,5.521013,5.479847,5.460979,5.431112,5.359305,5.340486,5.327296,5.259458,5.212281,5.175188,5.145203,5.132987,5.05946,5.005526,4.976029,4.939718,4.901694,4.869208,4.849556,4.817287,4.772413,4.728123,4.718636,4.69756,4.667635,4.634709,4.61914,4.607523,4.567086,4.528756,4.496908,4.471983,4.457713,4.430661,4.404821,4.375605
B2 (12),Buff,740.6444,32.74439,29.32566,25.17164,24.22922,22.75973,19.27641,18.0109,16.60387,15.87373,15.7261,14.16854,13.85176,12.86015,11.68733,11.47792,10.82262,10.23653,9.977463,9.675118,9.456238,9.329248,9.125202,8.796616,8.768688,8.478481,8.303617,8.167876,8.121648,8.057679,7.838375,7.78012,7.661402,7.469141,7.437718,7.294615,7.287031,7.178468,7.043778,6.979467,6.932739,6.854251,6.810583,6.608982,6.513427,6.466893,6.446973,6.368044,6.218436,6.207173,6.136122,6.068227,6.002686,5.977158,5.861906,5.831871,5.812618,5.71003,5.666723,5.630699,5.604846,5.561409,5.510746,5.471024,5.397061,5.368761,5.276622,5.239914,5.210468,5.177549,5.147454,5.089865,5.076899,4.998586,4.961128,4.922151,4.890386,4.848268,4.836694,4.797219,4.739741,4.701363,4.667416,4.653171,4.637396,4.559524,4.533036,4.50249,4.460238,4.44607,4.427898,4.356751,4.344189,4.292115,4.273978,4.245176,4.21171,4.17705,4.16262,4.13799
B2 (13),Buff,758.5986,34.33067,30.74993,25.47745,23.43749,22.64858,21.22545,19.04635,18.03082,17.2991,16.18042,15.4562,14.80203,13.55959,13.25696,11.84461,11.19989,10.77699,10.44418,9.977103,9.633809,9.213068,8.860808,8.77154,8.641996,8.433654,8.348853,8.096188,7.913821,7.864569,7.643977,7.556748,7.528412,7.410411,7.366629,7.214647,7.167817,7.126612,7.069195,6.993768,6.909914,6.847188,6.762235,6.671459,6.657179,6.559612,6.486616,6.409292,6.360453,6.327331,6.211191,6.185023,6.131835,6.066203,5.993762,5.963731,5.888916,5.870731,5.8025,5.762923,5.690404,5.681267,5.620025,5.559226,5.521415,5.494469,5.468572,5.404169,5.367501,5.322468,5.282162,5.239255,5.218741,5.19343,5.133174,5.112378,5.088973,5.062,5.044002,5.011531,4.95821,4.917912,4.872622,4.86309,4.840346,4.814575,4.784781,4.747883,4.721282,4.683245,4.637961,4.607406,4.592528,4.579747,4.55658,4.512016,4.480224,4.423037,4.412204,4.400894
B2 (14),Buff,785.9548,32.51467,30.61264,27.9638,26.51701,22.97728,22.28722,19.74782,18.46779,17.49029,15.95066,15.67555,14.49117,13.41167,12.76784,12.42397,11.72757,11.26979,11.02229,10.34087,9.989019,9.632984,9.182748,9.092553,8.886153,8.679582,8.532839,8.460597,7.91532,7.668816,7.616936,7.440813,7.374044,7.219276,7.117185,7.028197,6.942151,6.816049,6.798925,6.669864,6.602191,6.469501,6.462679,6.413352,6.345657,6.2643,6.224797,6.110189,6.007481,5.922004,5.875665,5.866942,5.759233,5.699994,5.656306,5.59577,5.5556,5.462271,5.413329,5.386446,5.365089,5.341632,5.292567,5.23713,5.214839,5.1208,5.066623,5.003741,4.987543,4.9433,4.907461,4.874179,4.849711,4.794783,4.777346,4.775106,4.739757,4.728056,4.6873,4.654709,4.606022,4.579453,4.561502,4.507554,4.485787,4.462727,4.43579,4.426072,4.413191,4.364081,4.307143,4.283821,4.272297,4.240445,4.235871,4.209193,4.188676,4.153968,4.097393,4.078952
B2 (15),Buff,748.569,33.61686,30.47185,29.34874,28.78572,25.99452,24.14044,23.73872,21.2702,19.52368,18.01291,17.79193,16.17994,15.67081,14.76522,14.26697,13.17342,12.81496,12.50653,11.64686,10.68276,10.27651,10.10345,9.991933,9.759866,9.473406,9.150833,8.912808,8.702596,8.501749,8.386814,8.302016,8.249982,7.973735,7.919502,7.833769,7.634899,7.589105,7.501123,7.366686,7.345206,7.273803,7.238272,7.140568,7.107133,6.994478,6.922445,6.816745,6.724393,6.670002,6.642088,6.484887,6.457615,6.415463,6.375304,6.287494,6.25339,6.147178,6.111363,6.076434,6.058379,5.956528,5.922352,5.874876,5.83561,5.767694,5.737114,5.686951,5.644857,5.62063,5.576307,5.54881,5.503355,5.46412,5.421631,5.381706,5.353788,5.296956,5.280832,5.245929,5.230299,5.19247,5.135665,5.110656,5.048939,5.04409,5.012339,4.950578,4.906347,4.873917,4.846175,4.801259,4.776867,4.759465,4.748387,4.708596,4.707448,4.673469,4.657965,4.615954
B2 (17),Buff,719.3725,29.59293,27.88144,25.75991,24.85651,24.62431,22.13109,19.90982,18.49684,17.71951,17.34687,16.16038,15.19402,14.83088,14.16069,13.04813,12.19622,12.00806,11.53227,10.94029,10.62576,10.31273,10.21177,9.952351,9.577799,9.509075,9.276908,9.053117,8.910988,8.859009,8.66849,8.598467,8.478602,8.358572,8.212691,8.14013,8.002907,7.95675,7.8067,7.723516,7.678157,7.65162,7.598727,7.491595,7.328759,7.297247,7.243457,7.131786,7.062879,7.008075,6.953075,6.91428,6.820324,6.70702,6.657194,6.585395,6.538059,6.466051,6.412586,6.396784,6.342249,6.319712,6.245187,6.204796,6.168009,6.120813,6.065778,6.052002,5.978486,5.850812,5.8386,5.820013,5.76885,5.73381,5.718838,5.678484,5.635721,5.619329,5.585031,5.518568,5.500343,5.476681,5.404712,5.373877,5.321598,5.273987,5.245246,5.204627,5.197624,5.181517,5.098106,5.064739,5.054649,5.006792,5.000845,4.962571,4.935263,4.922686,4.868808,4.853803
B2 (18),Buff,814.5439,34.53381,31.00532,28.69485,27.19441,26.10813,25.24719,23.74408,21.09315,20.37251,19.18723,18.20193,16.81757,15.8982,13.73012,13.41332,13.05762,12.41556,12.01784,11.67677,11.32499,10.35257,10.18159,9.469433,9.410288,9.079135,8.776256,8.286934,8.102819,7.998019,7.907531,7.790545,7.534359,7.491104,7.354012,7.274046,7.198437,7.104194,7.025185,6.879566,6.856722,6.771712,6.575359,6.524161,6.49927,6.432881,6.355957,6.283582,6.22103,6.163708,6.1182,6.01212,5.930427,5.877387,5.846028,5.7847,5.744369,5.673962,5.654145,5.640518,5.591196,5.571026,5.464063,5.438325,5.337599,5.303531,5.263579,5.20027,5.133344,5.075794,5.066609,5.012117,4.993561,4.953978,4.885822,4.837091,4.826284,4.783874,4.743436,4.73117,4.68228,4.670683,4.642091,4.615248,4.597426,4.578404,4.508137,4.485149,4.462201,4.447464,4.424497,4.385958,4.36603,4.324605,4.310946,4.270463,4.237273,4.220842,4.18943,4.169864
B2 (19),Buff,784.8549,32.73153,32.47931,30.76166,29.11146,25.77348,24.57227,22.35889,21.09992,18.79901,17.97576,16.97801,16.69746,15.28671,13.23513,13.00175,12.82744,12.03072,11.55378,11.0614,10.20221,9.846198,9.465126,9.171822,8.957377,8.707645,8.651753,8.395528,8.297052,7.975964,7.951373,7.830621,7.633722,7.37515,7.279799,7.252079,7.088922,7.050395,6.923893,6.821823,6.755144,6.660315,6.606524,6.56777,6.468303,6.436582,6.411757,6.362472,6.284676,6.23825,6.101264,6.030732,5.972429,5.962058,5.855328,5.749807,5.70665,5.678512,5.648014,5.527016,5.519984,5.441933,5.421115,5.355147,5.284832,5.268397,5.257399,5.187382,5.131536,5.085709,5.066246,5.023434,4.970585,4.914769,4.881367,4.851946,4.839063,4.79012,4.772351,4.751027,4.660878,4.643351,4.62375,4.584164,4.554171,4.548393,4.529341,4.446019,4.409817,4.387172,4.366097,4.352728,4.318764,4.272994,4.25789,4.221707,4.199467,4.188733,4.168716,4.163395
